latitude,longitude,SPI
23.875,75.125,0.81426239
23.875,75.375,0.804788947
23.875,75.625,0.987528324
23.875,75.875,0.623290956
23.875,76.125,0.779116809
23.875,76.375,1.125825286
23.875,76.625,0.560873091
23.875,76.875,0.691726327
23.875,77.125,1.070787072
23.875,77.375,0.502792478
23.875,77.625,0.562088609
23.875,77.875,0.771582127
23.875,78.125,0.626055837
23.875,78.375,0.80114162
23.875,78.625,0.769790947
23.875,78.875,1.26413238
23.875,79.125,1.204750061
23.875,79.375,1.609759808
23.875,79.625,1.952087998
23.875,79.875,2.261496544
23.875,80.125,2.874310732
23.875,80.375,2.608106613
23.875,80.625,2.308842421
23.875,80.875,2.222528934
23.875,81.125,1.47957623
23.875,81.375,1.518380642
23.875,81.625,1.994677305
23.875,81.875,2.512795448
23.875,82.125,2.740676641
23.875,82.375,2.281090975
23.875,82.625,1.543685913
23.875,82.875,1.282529712
23.875,83.125,1.144225717
23.875,83.375,1.073702097
23.875,83.625,1.13716495
23.875,83.875,0.975201964
23.875,84.125,1.037796259
23.875,84.375,0.769254804
23.875,84.625,0.94272238
23.875,84.875,1.514729023
23.875,85.125,1.930309057
23.875,85.375,1.49103725
23.875,85.625,1.728868365
23.875,85.875,1.46496141
23.875,86.125,2.678065777
23.875,86.375,2.874417067
23.875,86.625,3.037101984
23.875,86.875,3.092947006
23.875,87.125,3.363059521
23.875,87.375,3.67627883
23.875,87.625,2.797304392
23.875,87.875,2.743234158
23.875,88.125,2.650150299
23.875,88.375,3.335860252
23.875,88.625,3.259296894
23.875,88.875,3.188667059
23.875,89.125,3.334940434
23.875,89.375,3.367067814
23.875,89.625,3.655977488
23.875,89.875,3.362107038
23.875,90.125,3.008340836
23.875,90.375,2.90348959
23.875,90.625,2.656240702
23.875,90.875,2.696065426
23.875,91.125,2.301335573
23.875,91.375,2.751306295
23.875,91.625,3.148089409
23.875,91.875,3.310288906
23.875,92.125,3.303330421
23.875,92.375,3.655897617
23.875,92.625,3.531475782
23.875,92.875,3.563032866
23.875,93.125,3.670692205
23.875,93.375,3.603337526
23.875,93.625,3.998888254
23.875,93.875,3.865567207
23.875,94.125,4.341299534
23.875,94.375,4.448102951
23.875,94.625,4.122647762
23.875,94.875,4.164803028
23.875,95.125,3.985188961
23.875,95.375,3.575714588
23.875,95.625,3.270567179
23.875,95.875,3.251146317
23.875,96.125,3.668546677
23.875,96.375,3.784708023
23.875,96.625,3.54374671
23.875,96.875,3.645333052
23.875,97.125,3.928014278
23.875,97.375,3.860281229
23.875,97.625,3.707837343
23.875,97.875,3.725237846
23.875,98.125,4.298316956
23.875,98.375,4.31174612
23.875,98.625,4.521108627
23.875,98.875,4.320263863
23.875,99.125,3.386447668
23.875,99.375,3.459000111
23.875,99.625,3.490334272
23.875,99.875,3.556372404
23.875,100.125,3.577224016
23.875,100.375,3.90319562
23.875,100.625,3.865916252
23.875,100.875,4.1635499
24.125,65.125,NaN
24.125,65.375,NaN
24.125,65.625,NaN
24.125,65.875,NaN
24.125,66.125,NaN
24.125,66.375,NaN
24.125,66.625,NaN
24.125,66.875,NaN
24.125,67.125,NaN
24.125,67.375,7.268578053
24.125,67.625,0.821108878
24.125,67.875,0.852056682
24.125,68.125,1.173553586
24.125,68.375,0.383924574
24.125,68.625,4.607923031
24.125,68.875,5.46131897
24.125,69.125,3.028310776
24.125,69.375,0.012552097
24.125,69.625,0.004533397
24.125,69.875,0.310604036
24.125,70.125,0.793389618
24.125,70.375,0.206031248
24.125,70.625,0.019476688
24.125,70.875,NaN
24.125,71.125,NaN
24.125,71.375,NaN
24.125,71.625,0.88121891
24.125,71.875,0.73703444
24.125,72.125,0.80471009
24.125,72.375,0.46193856
24.125,72.625,0.430559278
24.125,72.875,0.83790797
24.125,73.125,0.654237568
24.125,73.375,0.386083037
24.125,73.625,0.255433112
24.125,73.875,0.898194969
24.125,74.125,0.65955615
24.125,74.375,0.74953711
24.125,74.625,0.641823649
24.125,74.875,0.85959208
24.125,75.125,0.923029125
24.125,75.375,1.193267226
24.125,75.625,1.130229473
24.125,75.875,1.033557773
24.125,76.125,0.915118933
24.125,76.375,0.873146296
24.125,76.625,1.020184755
24.125,76.875,0.909314036
24.125,77.125,1.114069462
24.125,77.375,0.87630862
24.125,77.625,0.566915512
24.125,77.875,0.670592546
24.125,78.125,0.735463202
24.125,78.375,0.925509632
24.125,78.625,0.576718926
24.125,78.875,0.345243573
24.125,79.125,0.543557405
24.125,79.375,1.028861046
24.125,79.625,1.571119666
24.125,79.875,1.551977158
24.125,80.125,2.012703896
24.125,80.375,1.596921563
24.125,80.625,1.453672767
24.125,80.875,1.434893489
24.125,81.125,1.727521539
24.125,81.375,1.329473138
24.125,81.625,1.823529482
24.125,81.875,2.820257664
24.125,82.125,3.028558254
24.125,82.375,2.958892107
24.125,82.625,2.059354544
24.125,82.875,5.643206596
24.125,83.125,2.481396675
24.125,83.375,1.377795935
24.125,83.625,1.38644433
24.125,83.875,1.641166925
24.125,84.125,1.429835916
24.125,84.375,1.246949434
24.125,84.625,0.965158701
24.125,84.875,0.79868561
24.125,85.125,1.131796837
24.125,85.375,1.518864393
24.125,85.625,1.775854826
24.125,85.875,1.823918462
24.125,86.125,1.739498734
24.125,86.375,2.337145805
24.125,86.625,3.454336166
24.125,86.875,3.316539288
24.125,87.125,3.446430683
24.125,87.375,3.777873516
24.125,87.625,3.300016642
24.125,87.875,2.623652697
24.125,88.125,2.750832796
24.125,88.375,3.080850124
24.125,88.625,3.298036814
24.125,88.875,3.179976702
24.125,89.125,3.266596556
24.125,89.375,3.137356043
24.125,89.625,3.46702981
24.125,89.875,3.180882692
24.125,90.125,3.133347988
24.125,90.375,3.09241724
24.125,90.625,2.756583691
24.125,90.875,2.686472654
24.125,91.125,3.534373283
24.125,91.375,2.544954538
24.125,91.625,3.213796854
24.125,91.875,3.460888386
24.125,92.125,3.511680841
24.125,92.375,3.761524916
24.125,92.625,3.716902018
24.125,92.875,3.743327379
24.125,93.125,3.692629814
24.125,93.375,3.814161062
24.125,93.625,3.885406971
24.125,93.875,3.581468821
24.125,94.125,3.80574584
24.125,94.375,3.842256546
24.125,94.625,3.71587801
24.125,94.875,3.780756474
24.125,95.125,3.701874971
24.125,95.375,3.78225112
24.125,95.625,3.805406094
24.125,95.875,3.432941198
24.125,96.125,3.721292019
24.125,96.375,4.021349907
24.125,96.625,3.875999928
24.125,96.875,4.097383976
24.125,97.125,4.125435829
24.125,97.375,3.915254593
24.125,97.625,3.809062004
24.125,97.875,3.694638491
24.125,98.125,3.829796076
24.125,98.375,3.812435389
24.125,98.625,3.728445292
24.125,98.875,3.650807142
24.125,99.125,3.562054157
24.125,99.375,3.482933998
24.125,99.625,3.13594389
24.125,99.875,3.080364943
24.125,100.125,3.051243305
24.125,100.375,3.36117053
24.125,100.625,3.691036224
24.125,100.875,4.062057495
24.375,65.125,NaN
24.375,65.375,NaN
24.375,65.625,NaN
24.375,65.875,NaN
24.375,66.125,NaN
24.375,66.375,NaN
24.375,66.625,NaN
24.375,66.875,NaN
24.375,67.125,NaN
24.375,67.375,5.539312363
24.375,67.625,0.1359009
24.375,67.875,0.404179603
24.375,68.125,0.20050092
24.375,68.375,0.023617744
24.375,68.625,1.23494339
24.375,68.875,0.087496087
24.375,69.125,0.095917217
24.375,69.375,0.003956706
24.375,69.625,0.002584945
24.375,69.875,0.002417914
24.375,70.125,0.008956233
24.375,70.375,0.018333007
24.375,70.625,0.015027627
24.375,70.875,NaN
24.375,71.125,NaN
24.375,71.375,NaN
24.375,71.625,0.931826115
24.375,71.875,0.581474245
24.375,72.125,0.991422296
24.375,72.375,1.106923103
24.375,72.625,0.640995681
24.375,72.875,0.337966532
24.375,73.125,0.496308386
24.375,73.375,0.395710558
24.375,73.625,0.409541816
24.375,73.875,0.921192288
24.375,74.125,0.853038073
24.375,74.375,1.122647285
24.375,74.625,1.169840932
24.375,74.875,0.928199768
24.375,75.125,1.140781999
24.375,75.375,2.111959457
24.375,75.625,2.23393774
24.375,75.875,2.011729479
24.375,76.125,1.334038019
24.375,76.375,1.087395072
24.375,76.625,1.054120779
24.375,76.875,1.04863596
24.375,77.125,1.440600514
24.375,77.375,1.322361708
24.375,77.625,0.910945892
24.375,77.875,0.716652691
24.375,78.125,0.429511189
24.375,78.375,0.626677215
24.375,78.625,1.112259984
24.375,78.875,0.975476742
24.375,79.125,0.531149149
24.375,79.375,0.377532035
24.375,79.625,1.229408503
24.375,79.875,1.423497677
24.375,80.125,1.557573557
24.375,80.375,1.27798152
24.375,80.625,0.858115315
24.375,80.875,0.83230859
24.375,81.125,0.761009693
24.375,81.375,0.94792974
24.375,81.625,2.332309723
24.375,81.875,2.963591576
24.375,82.125,2.959045887
24.375,82.375,2.58565402
24.375,82.625,1.930154204
24.375,82.875,2.995585918
24.375,83.125,3.24892664
24.375,83.375,1.911121964
24.375,83.625,1.813075781
24.375,83.875,1.963863969
24.375,84.125,1.280970573
24.375,84.375,1.471662521
24.375,84.625,1.25615406
24.375,84.875,0.95271039
24.375,85.125,1.033936858
24.375,85.375,1.116299748
24.375,85.625,1.457081437
24.375,85.875,0.982944846
24.375,86.125,1.516385198
24.375,86.375,1.827733755
24.375,86.625,3.209650278
24.375,86.875,3.246314764
24.375,87.125,3.37174511
24.375,87.375,3.310874701
24.375,87.625,3.382369041
24.375,87.875,2.981396675
24.375,88.125,2.99618578
24.375,88.375,3.326338291
24.375,88.625,3.174069643
24.375,88.875,3.018228531
24.375,89.125,3.098177195
24.375,89.375,3.055556297
24.375,89.625,3.167961121
24.375,89.875,3.207723379
24.375,90.125,3.177039862
24.375,90.375,3.069735527
24.375,90.625,2.830310583
24.375,90.875,2.691491127
24.375,91.125,4.063665867
24.375,91.375,2.52883029
24.375,91.625,2.768615723
24.375,91.875,3.031303406
24.375,92.125,3.238811255
24.375,92.375,3.295527458
24.375,92.625,3.349907637
24.375,92.875,3.665602922
24.375,93.125,3.731755733
24.375,93.375,3.895451546
24.375,93.625,3.901208639
24.375,93.875,3.189360619
24.375,94.125,3.474764347
24.375,94.375,3.704049587
24.375,94.625,3.593616962
24.375,94.875,3.684387445
24.375,95.125,3.72529006
24.375,95.375,3.896204233
24.375,95.625,4.03381443
24.375,95.875,3.882441998
24.375,96.125,3.988899946
24.375,96.375,4.17906332
24.375,96.625,4.71583271
24.375,96.875,4.487519264
24.375,97.125,4.215815544
24.375,97.375,4.142370224
24.375,97.625,4.272100449
24.375,97.875,3.665360928
24.375,98.125,3.766551971
24.375,98.375,3.728749752
24.375,98.625,3.402192593
24.375,98.875,3.369777441
24.375,99.125,3.400108099
24.375,99.375,3.215387821
24.375,99.625,2.996670485
24.375,99.875,2.788439035
24.375,100.125,3.118934155
24.375,100.375,3.34082818
24.375,100.625,3.833821774
24.375,100.875,4.033004284
24.625,65.125,NaN
24.625,65.375,NaN
24.625,65.625,NaN
24.625,65.875,NaN
24.625,66.125,NaN
24.625,66.375,NaN
24.625,66.625,NaN
24.625,66.875,7.9874897
24.625,67.125,7.377938271
24.625,67.375,3.565818548
24.625,67.625,0.026525998
24.625,67.875,0.639662743
24.625,68.125,0.283580899
24.625,68.375,0.635896504
24.625,68.625,0.534954071
24.625,68.875,0.115507379
24.625,69.125,0.109237105
24.625,69.375,0.004540138
24.625,69.625,0.003459373
24.625,69.875,0.003807428
24.625,70.125,0.005013796
24.625,70.375,0.005139425
24.625,70.625,0.004747336
24.625,70.875,0.032626387
24.625,71.125,0.274186224
24.625,71.375,0.018292213
24.625,71.625,1.134135723
24.625,71.875,0.65163219
24.625,72.125,0.938195527
24.625,72.375,1.01074338
24.625,72.625,0.967086315
24.625,72.875,0.739396632
24.625,73.125,0.622428477
24.625,73.375,0.418253541
24.625,73.625,0.486917704
24.625,73.875,0.723815858
24.625,74.125,0.793001413
24.625,74.375,0.866683304
24.625,74.625,0.631189644
24.625,74.875,0.668616772
24.625,75.125,1.01610899
24.625,75.375,1.045055985
24.625,75.625,3.034233809
24.625,75.875,0.81475538
24.625,76.125,1.142702699
24.625,76.375,1.396346092
24.625,76.625,1.388461232
24.625,76.875,1.590443134
24.625,77.125,1.200344682
24.625,77.375,1.239017248
24.625,77.625,0.976417363
24.625,77.875,0.867142856
24.625,78.125,1.212209225
24.625,78.375,1.977789164
24.625,78.625,1.062739611
24.625,78.875,0.808309734
24.625,79.125,0.807550013
24.625,79.375,0.739360392
24.625,79.625,1.367255092
24.625,79.875,1.563743711
24.625,80.125,1.474080801
24.625,80.375,1.392202139
24.625,80.625,1.217877388
24.625,80.875,1.042276502
24.625,81.125,0.982546329
24.625,81.375,0.940874815
24.625,81.625,2.201970577
24.625,81.875,2.46633935
24.625,82.125,2.370719433
24.625,82.375,1.603530526
24.625,82.625,1.243289948
24.625,82.875,1.52008903
24.625,83.125,1.634262323
24.625,83.375,1.338318825
24.625,83.625,1.481114268
24.625,83.875,2.051481724
24.625,84.125,1.914409041
24.625,84.375,1.328223944
24.625,84.625,1.186759233
24.625,84.875,1.454240918
24.625,85.125,1.783711433
24.625,85.375,1.522205234
24.625,85.625,1.56923759
24.625,85.875,1.652454972
24.625,86.125,1.711231112
24.625,86.375,1.67512393
24.625,86.625,2.611812353
24.625,86.875,3.030177832
24.625,87.125,3.234879255
24.625,87.375,3.293620348
24.625,87.625,3.430716276
24.625,87.875,3.486637354
24.625,88.125,3.270116806
24.625,88.375,3.089610577
24.625,88.625,2.90862155
24.625,88.875,2.99899292
24.625,89.125,3.039847136
24.625,89.375,3.081695557
24.625,89.625,3.59534359
24.625,89.875,3.160656214
24.625,90.125,3.209754467
24.625,90.375,3.243154287
24.625,90.625,3.298023939
24.625,90.875,2.73872757
24.625,91.125,4.284913063
24.625,91.375,3.100641727
24.625,91.625,2.868137121
24.625,91.875,3.173561811
24.625,92.125,3.56254077
24.625,92.375,3.391660213
24.625,92.625,3.280074835
24.625,92.875,3.395325899
24.625,93.125,3.905280828
24.625,93.375,4.305741787
24.625,93.625,4.086602688
24.625,93.875,3.219380617
24.625,94.125,3.27342391
24.625,94.375,3.917213202
24.625,94.625,4.260149002
24.625,94.875,3.618750811
24.625,95.125,3.496561289
24.625,95.375,3.955824852
24.625,95.625,3.991858006
24.625,95.875,4.144717216
24.625,96.125,4.227677345
24.625,96.375,4.130457878
24.625,96.625,4.678513527
24.625,96.875,4.409083843
24.625,97.125,4.370862961
24.625,97.375,4.085119724
24.625,97.625,3.783661842
24.625,97.875,3.46687746
24.625,98.125,3.567372799
24.625,98.375,3.763967991
24.625,98.625,3.501140594
24.625,98.875,3.214746952
24.625,99.125,2.686980486
24.625,99.375,2.536764145
24.625,99.625,3.112121344
24.625,99.875,2.936788082
24.625,100.125,3.123086214
24.625,100.375,3.085978031
24.625,100.625,3.222891569
24.625,100.875,3.746571302
24.875,65.125,NaN
24.875,65.375,NaN
24.875,65.625,NaN
24.875,65.875,NaN
24.875,66.125,NaN
24.875,66.375,NaN
24.875,66.625,NaN
24.875,66.875,4.667427063
24.875,67.125,1.359976888
24.875,67.375,0.258031458
24.875,67.625,0.015513327
24.875,67.875,0.364810824
24.875,68.125,1.538279295
24.875,68.375,0.235343501
24.875,68.625,0.289522201
24.875,68.875,0.442281157
24.875,69.125,0.586312294
24.875,69.375,0.612271249
24.875,69.625,0.005678427
24.875,69.875,0.09264341
24.875,70.125,0.173741236
24.875,70.375,0.139126584
24.875,70.625,0.13597469
24.875,70.875,0.162121773
24.875,71.125,0.006344581
24.875,71.375,0.004087221
24.875,71.625,0.444626898
24.875,71.875,0.455905914
24.875,72.125,0.716279268
24.875,72.375,0.571958005
24.875,72.625,0.720927179
24.875,72.875,1.147132754
24.875,73.125,0.941173732
24.875,73.375,0.443456322
24.875,73.625,0.424627334
24.875,73.875,0.711710691
24.875,74.125,0.483145118
24.875,74.375,0.542783618
24.875,74.625,0.432731897
24.875,74.875,0.701007664
24.875,75.125,0.974052012
24.875,75.375,1.202456355
24.875,75.625,2.619477987
24.875,75.875,0.655270159
24.875,76.125,1.142551541
24.875,76.375,1.3657794
24.875,76.625,1.189471006
24.875,76.875,0.83867836
24.875,77.125,0.71571666
24.875,77.375,0.552519262
24.875,77.625,1.162365079
24.875,77.875,0.892866135
24.875,78.125,1.142389655
24.875,78.375,1.503741026
24.875,78.625,1.095779419
24.875,78.875,0.866928816
24.875,79.125,1.334626079
24.875,79.375,1.182515144
24.875,79.625,1.334489703
24.875,79.875,1.327738047
24.875,80.125,1.058949828
24.875,80.375,1.159897447
24.875,80.625,1.414619207
24.875,80.875,1.509189367
24.875,81.125,1.062111497
24.875,81.375,1.74462235
24.875,81.625,1.736654162
24.875,81.875,1.239058852
24.875,82.125,0.660292864
24.875,82.375,0.993563056
24.875,82.625,1.183866739
24.875,82.875,0.900915861
24.875,83.125,1.045237541
24.875,83.375,0.963867903
24.875,83.625,0.862543344
24.875,83.875,0.97333461
24.875,84.125,1.918403864
24.875,84.375,1.082173109
24.875,84.625,0.939352453
24.875,84.875,0.790058672
24.875,85.125,2.527101517
24.875,85.375,2.406136513
24.875,85.625,2.743430614
24.875,85.875,2.718734264
24.875,86.125,2.103666782
24.875,86.375,1.571978211
24.875,86.625,2.193401337
24.875,86.875,2.753001451
24.875,87.125,3.031660795
24.875,87.375,3.301164389
24.875,87.625,3.421090841
24.875,87.875,3.755414963
24.875,88.125,3.294337273
24.875,88.375,3.061898947
24.875,88.625,2.895247459
24.875,88.875,2.937355518
24.875,89.125,3.044416189
24.875,89.375,3.065801382
24.875,89.625,3.77442646
24.875,89.875,3.229875326
24.875,90.125,3.246433735
24.875,90.375,3.401413918
24.875,90.625,3.27222991
24.875,90.875,2.828693151
24.875,91.125,4.073607445
24.875,91.375,3.075485229
24.875,91.625,2.94520092
24.875,91.875,3.079602003
24.875,92.125,2.934698582
24.875,92.375,3.341872454
24.875,92.625,3.651950359
24.875,92.875,3.955597401
24.875,93.125,4.248497963
24.875,93.375,4.391466141
24.875,93.625,4.122057438
24.875,93.875,3.436698675
24.875,94.125,3.304519176
24.875,94.375,3.648429871
24.875,94.625,3.972068787
24.875,94.875,4.023167133
24.875,95.125,3.749694109
24.875,95.375,4.144197941
24.875,95.625,4.625782967
24.875,95.875,4.438892365
24.875,96.125,4.272506237
24.875,96.375,4.013737679
24.875,96.625,4.06592226
24.875,96.875,4.325950146
24.875,97.125,4.039584637
24.875,97.375,3.965357542
24.875,97.625,3.900801659
24.875,97.875,3.636330128
24.875,98.125,3.915585518
24.875,98.375,3.667097092
24.875,98.625,3.326922417
24.875,98.875,3.536720276
24.875,99.125,2.496855259
24.875,99.375,2.544524193
24.875,99.625,2.691377878
24.875,99.875,2.857407093
24.875,100.125,3.084006548
24.875,100.375,3.0642066
24.875,100.625,3.022098064
24.875,100.875,3.280405045
25.125,65.125,NaN
25.125,65.375,NaN
25.125,65.625,NaN
25.125,65.875,NaN
25.125,66.125,NaN
25.125,66.375,NaN
25.125,66.625,NaN
25.125,66.875,0.048158277
25.125,67.125,0.024041399
25.125,67.375,0.011284168
25.125,67.625,0.003802652
25.125,67.875,0.002372962
25.125,68.125,0.364448726
25.125,68.375,0.45557642
25.125,68.625,0.142348304
25.125,68.875,0.299672604
25.125,69.125,0.419218361
25.125,69.375,0.521826863
25.125,69.625,0.35608238
25.125,69.875,0.004912378
25.125,70.125,0.103083879
25.125,70.375,0.139134318
25.125,70.625,0.181154922
25.125,70.875,0.217468455
25.125,71.125,0.195260376
25.125,71.375,0.23772651
25.125,71.625,0.26922071
25.125,71.875,0.487662286
25.125,72.125,0.915853739
25.125,72.375,0.782238007
25.125,72.625,0.449991643
25.125,72.875,0.912265539
25.125,73.125,0.989121914
25.125,73.375,0.886590838
25.125,73.625,0.943813324
25.125,73.875,1.03763926
25.125,74.125,0.79870528
25.125,74.375,0.628973186
25.125,74.625,0.775605142
25.125,74.875,0.940627992
25.125,75.125,0.834579349
25.125,75.375,0.847232103
25.125,75.625,1.232344151
25.125,75.875,1.010598421
25.125,76.125,1.32315886
25.125,76.375,1.251541138
25.125,76.625,0.997808516
25.125,76.875,0.752459466
25.125,77.125,0.376661658
25.125,77.375,0.317521095
25.125,77.625,0.628670454
25.125,77.875,0.780518651
25.125,78.125,1.272881031
25.125,78.375,2.254859209
25.125,78.625,1.045663357
25.125,78.875,1.534995556
25.125,79.125,1.987772822
25.125,79.375,1.384284973
25.125,79.625,1.483978629
25.125,79.875,1.234963179
25.125,80.125,1.063543558
25.125,80.375,1.60804832
25.125,80.625,1.325645208
25.125,80.875,1.552490354
25.125,81.125,1.661686897
25.125,81.375,1.817304969
25.125,81.625,1.273406506
25.125,81.875,0.631266475
25.125,82.125,0.870052993
25.125,82.375,1.004350781
25.125,82.625,1.431280851
25.125,82.875,1.508474588
25.125,83.125,1.366917133
25.125,83.375,1.661798716
25.125,83.625,1.429461122
25.125,83.875,1.617437601
25.125,84.125,1.50050056
25.125,84.375,1.368454695
25.125,84.625,1.646475077
25.125,84.875,1.511415482
25.125,85.125,1.583995342
25.125,85.375,1.402867675
25.125,85.625,1.859245539
25.125,85.875,1.574117422
25.125,86.125,1.805556178
25.125,86.375,1.442542553
25.125,86.625,1.757896543
25.125,86.875,2.549715757
25.125,87.125,3.462964773
25.125,87.375,3.50993681
25.125,87.625,3.547347546
25.125,87.875,3.93855834
25.125,88.125,3.324621916
25.125,88.375,3.034669638
25.125,88.625,2.974123955
25.125,88.875,2.877115726
25.125,89.125,3.11845088
25.125,89.375,3.316862822
25.125,89.625,4.052323341
25.125,89.875,3.456987858
25.125,90.125,3.728305817
25.125,90.375,3.759677172
25.125,90.625,3.67645669
25.125,90.875,3.676782608
25.125,91.125,3.43236351
25.125,91.375,3.079862595
25.125,91.625,3.407933474
25.125,91.875,3.51598382
25.125,92.125,3.166717768
25.125,92.375,3.60912776
25.125,92.625,3.834522724
25.125,92.875,4.106302738
25.125,93.125,3.986154556
25.125,93.375,4.472036362
25.125,93.625,4.084202766
25.125,93.875,3.197421551
25.125,94.125,3.630522728
25.125,94.375,3.37251687
25.125,94.625,3.358528376
25.125,94.875,3.741575003
25.125,95.125,3.601463318
25.125,95.375,4.154486179
25.125,95.625,4.629832745
25.125,95.875,4.434165478
25.125,96.125,4.435277462
25.125,96.375,4.559424877
25.125,96.625,4.134213448
25.125,96.875,3.808463812
25.125,97.125,4.360488415
25.125,97.375,3.932474375
25.125,97.625,4.185688019
25.125,97.875,3.946081161
25.125,98.125,4.190980434
25.125,98.375,3.889568567
25.125,98.625,3.048812389
25.125,98.875,3.159449339
25.125,99.125,2.162200212
25.125,99.375,2.299247026
25.125,99.625,2.553586245
25.125,99.875,2.430649042
25.125,100.125,2.359569311
25.125,100.375,2.379158497
25.125,100.625,2.607468843
25.125,100.875,2.718287468
25.375,65.125,2.817986012
25.375,65.375,5.863247871
25.375,65.625,5.752094746
25.375,65.875,6.246254444
25.375,66.125,6.911428928
25.375,66.375,7.148332596
25.375,66.625,4.039374828
25.375,66.875,0.037687007
25.375,67.125,0.165179193
25.375,67.375,0.009141816
25.375,67.625,0.00611894
25.375,67.875,0.004528843
25.375,68.125,0.051572483
25.375,68.375,0.374733955
25.375,68.625,0.193214744
25.375,68.875,0.53098309
25.375,69.125,0.530459166
25.375,69.375,0.419403523
25.375,69.625,0.337259442
25.375,69.875,0.002071099
25.375,70.125,0.002650466
25.375,70.375,0.003097863
25.375,70.625,0.14989762
25.375,70.875,0.31926012
25.375,71.125,0.272129029
25.375,71.375,0.345943779
25.375,71.625,0.32063967
25.375,71.875,0.46761626
25.375,72.125,0.997872591
25.375,72.375,0.710073411
25.375,72.625,0.465724647
25.375,72.875,0.554489374
25.375,73.125,0.79491663
25.375,73.375,0.895507157
25.375,73.625,1.091467261
25.375,73.875,1.036708117
25.375,74.125,0.938586354
25.375,74.375,0.763076782
25.375,74.625,0.806438029
25.375,74.875,1.154331326
25.375,75.125,1.077170253
25.375,75.375,1.229480863
25.375,75.625,1.312679172
25.375,75.875,1.461551547
25.375,76.125,1.17852664
25.375,76.375,1.175636172
25.375,76.625,1.086760283
25.375,76.875,0.628038943
25.375,77.125,0.733983278
25.375,77.375,0.476743191
25.375,77.625,0.605454147
25.375,77.875,0.816042542
25.375,78.125,1.102771878
25.375,78.375,1.180022836
25.375,78.625,1.070152998
25.375,78.875,1.663936853
25.375,79.125,1.918649554
25.375,79.375,1.269252062
25.375,79.625,1.649925828
25.375,79.875,1.703338146
25.375,80.125,1.505552888
25.375,80.375,1.45079124
25.375,80.625,1.116965175
25.375,80.875,1.171704769
25.375,81.125,1.52424109
25.375,81.375,1.44154954
25.375,81.625,1.039286017
25.375,81.875,1.294806361
25.375,82.125,1.262763977
25.375,82.375,1.075575829
25.375,82.625,1.156407595
25.375,82.875,1.554598689
25.375,83.125,1.935872078
25.375,83.375,1.843203187
25.375,83.625,1.486367941
25.375,83.875,1.667828321
25.375,84.125,1.199758887
25.375,84.375,1.224841833
25.375,84.625,2.004111528
25.375,84.875,1.692839384
25.375,85.125,1.281178713
25.375,85.375,1.14467454
25.375,85.625,1.948089719
25.375,85.875,2.362397909
25.375,86.125,2.785517693
25.375,86.375,2.448648691
25.375,86.625,2.684072018
25.375,86.875,2.985381842
25.375,87.125,3.652216673
25.375,87.375,3.761089563
25.375,87.625,3.701116562
25.375,87.875,3.356723309
25.375,88.125,3.025227547
25.375,88.375,2.89709425
25.375,88.625,2.859830618
25.375,88.875,2.75288105
25.375,89.125,3.053481102
25.375,89.375,3.389822006
25.375,89.625,4.166244984
25.375,89.875,3.553874731
25.375,90.125,3.837689161
25.375,90.375,4.106698036
25.375,90.625,3.811519384
25.375,90.875,3.865959644
25.375,91.125,3.435458183
25.375,91.375,2.66888833
25.375,91.625,2.62940979
25.375,91.875,2.475061893
25.375,92.125,2.960484743
25.375,92.375,3.165711403
25.375,92.625,3.87820816
25.375,92.875,4.259795189
25.375,93.125,4.641348362
25.375,93.375,4.517249584
25.375,93.625,4.377012253
25.375,93.875,3.623224258
25.375,94.125,3.496633291
25.375,94.375,3.628641844
25.375,94.625,3.64137888
25.375,94.875,3.824248552
25.375,95.125,4.244855404
25.375,95.375,4.106501102
25.375,95.625,4.638609409
25.375,95.875,4.782871723
25.375,96.125,4.533530235
25.375,96.375,4.650021553
25.375,96.625,4.38104105
25.375,96.875,4.473381519
25.375,97.125,4.521663189
25.375,97.375,4.241418362
25.375,97.625,4.492615223
25.375,97.875,4.275914669
25.375,98.125,3.698821068
25.375,98.375,3.694434166
25.375,98.625,3.146379709
25.375,98.875,3.105070114
25.375,99.125,2.321251631
25.375,99.375,1.988122344
25.375,99.625,2.193664789
25.375,99.875,1.957657099
25.375,100.125,2.205224037
25.375,100.375,2.317550182
25.375,100.625,2.512217283
25.375,100.875,2.448335886
25.625,65.125,0.002298462
25.625,65.375,0.00207832
25.625,65.625,0.002085377
25.625,65.875,0.002237229
25.625,66.125,0.245081812
25.625,66.375,1.895416617
25.625,66.625,0.065945782
25.625,66.875,0.030718222
25.625,67.125,0.017792556
25.625,67.375,0.006480203
25.625,67.625,0.008175658
25.625,67.875,0.007666085
25.625,68.125,0.07556729
25.625,68.375,0.242054537
25.625,68.625,0.009143222
25.625,68.875,0.716611862
25.625,69.125,0.151599884
25.625,69.375,0.546313167
25.625,69.625,0.068684258
25.625,69.875,0.002272452
25.625,70.125,0.052469015
25.625,70.375,0.003664588
25.625,70.625,0.15202409
25.625,70.875,0.26666528
25.625,71.125,0.29185164
25.625,71.375,0.425963193
25.625,71.625,0.316824526
25.625,71.875,0.344722182
25.625,72.125,0.671114326
25.625,72.375,0.785224199
25.625,72.625,0.612289965
25.625,72.875,0.492826521
25.625,73.125,0.843212306
25.625,73.375,0.922767997
25.625,73.625,0.903153062
25.625,73.875,0.959370136
25.625,74.125,1.138412237
